Material,Texto breve de material,Centro,Almacén,Lote,Unidad medida base,Libre utilización,Valor libre util.,Fecha
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,350,537.15,12/02/2025
100168,"BOLSA C/CUBREHUESO 16""X28"" (100968397)",0R20,AP01,,PZA,289,"7,480.32",12/02/2025
101760,TAPA EXPO HAN GPM 593X484X110 IRAPUATO,0R20,AP06,,PZA,275,"3,882.70",12/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,,PZA,272,"4,179.46",12/02/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP05,,PZA,268,"6,038.49",12/02/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,255,"4,204.72",12/02/2025
101534,GPM-KNT 39 FONDO 420 X 326 X 169,0R20,AP02,,PZA,237,"2,927.54",12/02/2025
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,,KG,208,"47,528.88",12/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP05,,PZA,200,"3,073.13",12/02/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP03,,PZA,196,684.04,12/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP03,,PZA,194,"1,719.93",12/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP03,,PZA,194,"1,749.02",12/02/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,186,"20,852.87",12/02/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,,PZA,168,"5,363.73",12/02/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,,PZA,139,"3,295.99",12/02/2025
101171,ARPILLA 58X61 CM VERDE 40 KG JARETA,0R20,AP01,,PZA,117,871.66,12/02/2025
101754,TAPA EXPO GPM KATARO 399X298X127 IRAP,0R20,AP02,,PZA,107,"1,076.38",12/02/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,104,"1,625.22",12/02/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP03,,PZA,94,351.58,12/02/2025
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,,KG,87,"14,168.25",12/02/2025
101800,TAPA EXPO KNT 418 X 286 X 103 IRAPUATO,0R20,AP06,,PZA,75,635.68,12/02/2025
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,,KG,75,"7,829.53",12/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,,KG,74,"10,752.01",12/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP03,,PZA,73,"1,121.69",12/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP05,,PZA,66,585.13,12/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP05,,PZA,66,595.03,12/02/2025
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,,KG,61,"7,535.95",12/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP03,,PZA,54,133.10,12/02/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP01,,KG,45,"2,981.65",12/02/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,,PZA,44,"2,789.82",12/02/2025
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,,KG,44,"28,932.78",12/02/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,,KG,43,"2,625.77",12/02/2025
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,,KG,38,"3,437.96",12/02/2025
101620,ETIQUETA 40 X 40 BOPP IMPRESO UNA TINTA,0R20,AP03,,PZA,36,4.33,12/02/2025
212190M2,CONDIMENTO ACHIOTE P/LONGANIZA MA&FB,0R20,AP03,,KG,33,"6,555.43",12/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP02,,PZA,29,257.10,12/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,29,261.45,12/02/2025
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,,KG,25,"1,609.83",12/02/2025
K26026210,BOLSA NEGRA P/BASURA 73+30X1.20/200,0R20,AP02,,KG,25,916.48,12/02/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP09,,PZA,24,97.12,12/02/2025
212152M2,CURE DOUBLE SALT,0R20,AP03,,KG,24,"1,300.01",12/02/2025
212633M2,GARDATECH NK 05,0R20,AP02,,KG,23,"2,906.42",12/02/2025
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,,KG,23,"3,590.42",12/02/2025
100107,GPM 011FK-KRAFT MED.INT.41.8X30.7X12.6,0R20,AP02,,PZA,23,199.78,12/02/2025
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,,KG,22,"2,537.20",12/02/2025
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,,KG,22,"11,220.78",12/02/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,,KG,20,"1,248.92",12/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP08,,PZA,20,49.30,12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,,PZA,18,"2,588.38",12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,,PZA,16,"2,291.40",12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,14,"1,994.98",12/02/2025
100174,"PELICULA ESTIRABLE 18"" C-60 1200 PIES",0R20,AP05,,PZA,14,"1,070.96",12/02/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP02,,PZA,13,45.37,12/02/2025
101639,BOLSA SANTUP LONGANIZAAHUMADA 200X300+80,0R20,AP03,,PZA,13,36.01,12/02/2025
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,,KG,11,"1,422.07",12/02/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,11,"1,472.78",12/02/2025
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP03,,KG,9,589.68,12/02/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,,ROL,9,"1,457.68",12/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP09,,PZA,9,22.18,12/02/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,,ROL,8,"1,262.09",12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,,PZA,8,"1,071.42",12/02/2025
212102M2,NARANJA AGRIA,0R20,AP03,,PZA,7,"1,342.38",12/02/2025
212594M2,HUMO LIQUIDO,0R20,AP03,,KG,6,781.19,12/02/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,,ROL,5,821.26,12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,,TS,5,717.97,12/02/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,4,"5,066.42",12/02/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,4,"1,275.46",12/02/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP05,,PZA,3,190.21,12/02/2025
101475,ETIQUETA ROJA 38 X 400 MM IMPRESA,0R20,AP02,,ROL,3,"1,076.25",12/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,,ROL,3,"2,657.34",12/02/2025
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,,CA,2,"17,465.07",12/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,,ROL,2,"2,243.15",12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,,TS,2,328.17,12/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP07,,PZA,2,4.93,12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,,TS,2,267.42,12/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP09,,KG,2,243.29,12/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,,ROL,2,"1,571.10",12/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,,ROL,1,"1,215.66",12/02/2025
100748,BOLSA TERMOENCOGIBLE 14X20 TRANSPARENTE,0R20,AP03,,PZA,1,6.31,12/02/2025
101905,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,,CJ,1,"1,201.17",12/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,,KG,1,79.74,12/02/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP05,,KG,1,33.08,12/02/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,0,"2,271.62",12/02/2025
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,,BOL,0,"4,052.15",12/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,,ROL,0,380.33,12/02/2025
212270M2,UNIDAD P/SUAVIZADO CARNE F.F. SCR 3.0,0R20,AP07,,BOL,0,"1,250.87",12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,,PZA,0,48.17,12/02/2025
212098M2,MARINADOR NATURAL,0R20,AP03,,PZA,0,587.52,12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,,PZA,0,5.60,12/02/2025
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,,PZA,0,284.99,12/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,,KG,0,4.94,12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP07,,TS,0,3.24,12/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,,PZA,0,2.66,12/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,,KG,0,1.45,12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP05,,TS,0,1.32,12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP08,,TS,0,0.74,12/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP09,,TS,0,0.15,12/02/2025
212626M2,UNIDAD CHULETA AHUMADA KKN 001,0R20,AP07,,BOL,0,3.15,12/02/2025
100000,CANASTILLA GIGANTE MEDIANO,0R20,AP01,,PZA,"24,873","2,345,639.40",13/02/2025
100109,SEPARADOR REGULAR SHOLULDER 29.5 X 10,0R20,AP06,,PZA,"15,009","7,721.79",13/02/2025
101855,ETIQUETA ARRACHERA CERDO 150 X 80 MM,0R20,AP03,,PZA,"11,580","17,090.97",13/02/2025
101636,BOLSA STAND UP LEÑA 180X230+80,0R20,AP03,,PZA,"5,693","14,992.16",13/02/2025
10000301,BOLSA DE 25 X 40/125 NAT BAJA DENCIDAD,0R20,AP01,,PZA,"5,660","2,186.22",13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP01,,PZA,"5,116","12,610.42",13/02/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP01,,PZA,"4,975","4,081.97",13/02/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP03,,PZA,"4,811","8,697.71",13/02/2025
101637,BOLSA STANDUP FINASHIERBAS 180X230+80,0R20,AP03,,PZA,"4,576","10,741.31",13/02/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP02,,PZA,"4,555","17,036.46",13/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP01,,PZA,"3,987","61,262.88",13/02/2025
100112,SEPARADOR BELLY DE 52.5 X 25.5 CM,0R20,AP06,,PZA,"3,139","6,706.00",13/02/2025
101689,BOLSA TERMOENCOGIBLE IMPRESA 13 X 25,0R20,AP02,,PZA,"3,007","18,788.87",13/02/2025
101892,BOLSA TBG 12X17 CHUL AHUMADA,0R20,AP09,,PZA,"2,535","34,267.50",13/02/2025
101638,BOLSA STAND UP ADOBO 180X230+80,0R20,AP03,,PZA,"2,381","6,140.56",13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP02,,PZA,"2,335","5,755.54",13/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP01,,PZA,"2,191","19,753.09",13/02/2025
101694,TAPA GPM-006T 1 TINTA BIOPAPEL,0R20,AP01,,PZA,"2,101","38,104.75",13/02/2025
101591,CHAROLA CARTON CORRUGADO P/MARINADO 6 KG,0R20,AP03,,PZA,"1,796","18,246.26",13/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP01,,PZA,"1,596","14,149.49",13/02/2025
100138,FONDO KNT-005F P/REGULAR BELLY,0R20,AP01,,PZA,"1,414","19,049.67",13/02/2025
100780,BOLSA STAND UP HAMBUR CERDO 250X270+140,0R20,AP03,,PZA,"1,401","3,890.13",13/02/2025
101634,BOLSA STAND UP AJO 180X230+80,0R20,AP03,,PZA,"1,338","3,456.57",13/02/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP09,,PZA,"1,266","30,019.58",13/02/2025
101641,BOLSA SANTUP LONGANIZANATURAL 200X300+80,0R20,AP03,,PZA,"1,199","3,169.50",13/02/2025
100766,BOLSA STAND UP TOCINO 250X270+140,0R20,AP03,,PZA,"1,152","3,449.06",13/02/2025
101642,BOLSA STAND UP PASTOR 180X230+80,0R20,AP03,,PZA,"1,095","2,994.95",13/02/2025
100252,BOLSA P/EMPAQUE AL VACIO 14 x 23 S /IMP,0R20,AP01,,PZA,"1,045","6,954.57",13/02/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP01,,PZA,"1,039","3,626.11",13/02/2025
101810,BOLSA TERMO 14X30 IMPRESA B2632,0R20,AP02,,PZA,"1,018","9,199.27",13/02/2025
101775,BOLSA Z5CR 11X19 CON IMPRESION ZUBEX,0R20,AP03,,PZA,"1,000","4,939.14",13/02/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP03,,PZA,992,"4,014.35",13/02/2025
101749,"BOLSA VACIO 8""X17"" C/IMP S/RECTO B2632",0R20,AP03,,PZA,953,"3,799.93",13/02/2025
100086,PAÑO DE 50 X 70 /250 AZUL,0R20,AP07,,PZA,940,"1,243.79",13/02/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP01,,PZA,940,"3,803.92",13/02/2025
100980,BOLSA 10”X14” PCHBIO 250 ZUBEX,0R20,AP03,,PZA,931,"1,906.26",13/02/2025
101749,"BOLSA VACIO 8""X17"" C/IMP S/RECTO B2632",0R20,AP09,,PZA,784,"3,126.07",13/02/2025
100763,BOLSA VACIO 14” X 21” C/IMP CAL.200,0R20,AP09,,PZA,750,"4,834.14",13/02/2025
100140,FONDO KNT-004F P/LOINS 56.8X42.4X11.1CM,0R20,AP06,,PZA,747,"7,808.65",13/02/2025
101635,BOLSA STAND UP YUCATECA 180X230+80,0R20,AP03,,PZA,683,"1,683.54",13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP05,,PZA,483,"1,190.55",13/02/2025
101751,BOLSA 1.20X60+18/180 NAT TIF 187,0R20,AP03,,PZA,479,"3,053.84",13/02/2025
100751,PAD PLSA150 5X7 pul (100069412),0R20,AP01,,PZA,460,430.05,13/02/2025
101753,TAPA EXPORT KNT 443X338X167 IRAPUATO,0R20,AP02,,PZA,459,"7,082.38",13/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,,PZA,451,"6,929.91",13/02/2025
101599,BOLSA TERMO 8X28 S/IMPRE SELLO CURVO,0R20,AP01,,PZA,429,"2,604.10",13/02/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP03,,PZA,422,"13,484.11",13/02/2025
100168,"BOLSA C/CUBREHUESO 16""X28"" (100968397)",0R20,AP01,,PZA,289,"7,480.32",13/02/2025
101760,TAPA EXPO HAN GPM 593X484X110 IRAPUATO,0R20,AP06,,PZA,275,"3,882.70",13/02/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP05,,PZA,268,"6,038.49",13/02/2025
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,250,383.68,13/02/2025
101534,GPM-KNT 39 FONDO 420 X 326 X 169,0R20,AP02,,PZA,237,"2,927.54",13/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP03,,PZA,217,"3,334.35",13/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP05,,PZA,200,"3,073.13",13/02/2025
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,,KG,198,"45,241.88",13/02/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,167,"2,756.00",13/02/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,152,"17,059.50",13/02/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,,PZA,139,"3,295.99",13/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP05,,PZA,131,"1,161.39",13/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP05,,PZA,131,"1,181.04",13/02/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP03,,PZA,114,397.86,13/02/2025
101754,TAPA EXPO GPM KATARO 399X298X127 IRAP,0R20,AP02,,PZA,107,"1,076.38",13/02/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,104,"1,625.22",13/02/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP02,,PZA,101,352.49,13/02/2025
101171,ARPILLA 58X61 CM VERDE 40 KG JARETA,0R20,AP01,,PZA,87,648.16,13/02/2025
101800,TAPA EXPO KNT 418 X 286 X 103 IRAPUATO,0R20,AP06,,PZA,75,635.68,13/02/2025
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,,KG,75,"7,829.53",13/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP02,,PZA,66,585.13,13/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,66,595.03,13/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,,KG,63,"9,204.12",13/02/2025
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,,KG,61,"7,535.95",13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP03,,PZA,49,120.78,13/02/2025
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,,KG,47,"7,675.55",13/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP09,,PZA,43,381.22,13/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP09,,PZA,43,387.67,13/02/2025
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,,KG,43,"28,274.42",13/02/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,,PZA,41,"2,599.60",13/02/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP01,,KG,40,"2,652.20",13/02/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,,PZA,40,"1,277.08",13/02/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,,KG,39,"2,406.56",13/02/2025
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,,KG,38,"3,437.96",13/02/2025
101620,ETIQUETA 40 X 40 BOPP IMPRESO UNA TINTA,0R20,AP03,,PZA,36,4.33,13/02/2025
10000144,TAPA KRAFT SONORA,0R20,AP03,,PZA,36,319.16,13/02/2025
10000145,FONDO KRAFT SONORA,0R20,AP03,,PZA,36,324.56,13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,,PZA,25,"3,563.75",13/02/2025
K26026210,BOLSA NEGRA P/BASURA 73+30X1.20/200,0R20,AP02,,KG,25,916.48,13/02/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP09,,PZA,24,97.12,13/02/2025
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,,KG,23,"3,590.42",13/02/2025
100107,GPM 011FK-KRAFT MED.INT.41.8X30.7X12.6,0R20,AP02,,PZA,23,199.78,13/02/2025
212633M2,GARDATECH NK 05,0R20,AP02,,KG,22,"2,791.40",13/02/2025
212152M2,CURE DOUBLE SALT,0R20,AP03,,KG,20,"1,126.60",13/02/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,,KG,20,"1,248.92",13/02/2025
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,,KG,20,"9,992.01",13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP08,,PZA,19,46.83,13/02/2025
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,,KG,15,"1,742.77",13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,,PZA,15,"2,135.84",13/02/2025
100174,"PELICULA ESTIRABLE 18"" C-60 1200 PIES",0R20,AP05,,PZA,14,"1,070.96",13/02/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP09,,PZA,13,199.75,13/02/2025
101639,BOLSA SANTUP LONGANIZAAHUMADA 200X300+80,0R20,AP03,,PZA,13,36.01,13/02/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP03,,PZA,13,48.62,13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,12,"1,698.15",13/02/2025
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,,KG,11,"1,422.07",13/02/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,11,"1,472.78",13/02/2025
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP03,,KG,9,589.68,13/02/2025
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,,KG,9,604.60,13/02/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,,ROL,8,"1,268.57",13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP09,,PZA,8,19.72,13/02/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,,ROL,8,"1,200.42",13/02/2025
212102M2,NARANJA AGRIA,0R20,AP03,,PZA,7,"1,342.38",13/02/2025
212594M2,HUMO LIQUIDO,0R20,AP03,,KG,6,781.19,13/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,,TS,5,711.49,13/02/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,,ROL,4,696.66,13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,,PZA,4,608.66,13/02/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,4,"4,170.21",13/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,,ROL,3,"3,466.78",13/02/2025
101475,ETIQUETA ROJA 38 X 400 MM IMPRESA,0R20,AP02,,ROL,3,"1,076.25",13/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,,TS,2,324.34,13/02/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP05,,PZA,2,126.81,13/02/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP07,,PZA,2,4.93,13/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,,ROL,2,"1,850.87",13/02/2025
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,,CA,2,"13,672.96",13/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,,TS,2,255.50,13/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP09,,KG,2,236.03,13/02/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,2,536.03,13/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,,ROL,1,"1,471.54",13/02/2025
212190M2,CONDIMENTO ACHIOTE P/LONGANIZA MA&FB,0R20,AP03,,KG,1,278.41,13/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,,ROL,1,"1,166.88",13/02/2025
100748,BOLSA TERMOENCOGIBLE 14X20 TRANSPARENTE,0R20,AP03,,PZA,1,6.31,13/02/2025
101905,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,,CJ,1,"1,096.72",13/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,,KG,1,74.51,13/02/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP05,,KG,1,33.08,13/02/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,0,"2,271.62",13/02/2025
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,,BOL,0,"4,052.15",13/02/2025
212270M2,UNIDAD P/SUAVIZADO CARNE F.F. SCR 3.0,0R20,AP07,,BOL,0,"1,250.87",13/02/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,,ROL,0,300.68,13/02/2025
212098M2,MARINADOR NATURAL,0R20,AP03,,PZA,0,587.52,13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,,PZA,0,40.05,13/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,,KG,0,37.76,13/02/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,,KG,0,3.92,13/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP07,,TS,0,3.24,13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,,PZA,0,2.80,13/02/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP08,,TS,0,0.59,13/02/2025
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,,PZA,0,15.00,13/02/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,,PZA,0,0.14,13/02/2025
212626M2,UNIDAD CHULETA AHUMADA KKN 001,0R20,AP07,,BOL,0,3.15,13/02/2025
100000,CANASTILLA GIGANTE MEDIANO,0R20,AP01,,PZA,"24,873","2,345,639.40",14/02/2025
100109,SEPARADOR REGULAR SHOLULDER 29.5 X 10,0R20,AP06,,PZA,"15,009","7,721.79",14/02/2025
101636,BOLSA STAND UP LEÑA 180X230+80,0R20,AP03,,PZA,"10,693","28,159.35",14/02/2025
101855,ETIQUETA ARRACHERA CERDO 150 X 80 MM,0R20,AP03,,PZA,"10,374","15,311.03",14/02/2025
101637,BOLSA STANDUP FINASHIERBAS 180X230+80,0R20,AP03,,PZA,"7,526","17,665.89",14/02/2025
